#BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
2659700	1489676	1489680	4383922	4383952	SARS-CoV-8a	SARS-CoV-1ab-nsp15ab	ORF8a	nsp15ab	8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA	nsp15|sars1ab|orf1ab|SARS-CoV nsp15ab|SARS-CoV nsp15|SARS-CoV sars1ab|orf1ab-nsp15|orf1ab-nsp15ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q7TFA0	-	NP_849176	P0C6X7	-	NP_828872	-	-	-	-	-	-
2659701	1489676	1489677	4383922	4383923	SARS-CoV-8a	SARS-CoV-8b	ORF8a	ORF8b	8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q7TFA0	-	NP_849176	Q80H93	-	NP_849177	-	-	-	-	-	-
2659702	1489676	1489679	4383922	4383924	SARS-CoV-8a	SARS-CoV-9b	ORF8a	ORF9b	8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q7TFA0	-	NP_849176	P59636	-	NP_828859	-	-	-	-	-	-
2659703	1489677	1489680	4383923	4383941	SARS-CoV-8b	SARS-CoV-1ab-nsp3ab	ORF8b	nsp3ab	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	P0C6X7	-	NP_828862	-	-	-	-	-	-
2659704	1489677	1489680	4383923	4383946	SARS-CoV-8b	SARS-CoV-1ab-nsp8ab	ORF8b	nsp8ab	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659705	1489677	1489668	4383923	4383915	SARS-CoV-8b	SARS-CoV-2	ORF8b	S	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	P59594	-	NP_828851	-	-	-	-	-	-
2659706	1489677	1489675	4383923	4383921	SARS-CoV-8b	SARS-CoV-7b	ORF8b	ORF7b	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	Q7TFA1	-	NP_849175	-	-	-	-	-	-
2659707	1489677	1489676	4383923	4383922	SARS-CoV-8b	SARS-CoV-8a	ORF8b	ORF8a	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	Q7TFA0	-	NP_849176	-	-	-	-	-	-
2659708	1489677	1489679	4383923	4383924	SARS-CoV-8b	SARS-CoV-9b	ORF8b	ORF9b	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	P59636	-	NP_828859	-	-	-	-	-	-
2659709	1489677	-	4383923	4383925	SARS-CoV-8b	SARS-CoV-14	ORF8b	ORF14	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	14|ns14|SARS-CoV sars14|ORF14|SARS-CoV ORF14|Y14_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	Q7TLC7	-	-	-	-	-	-	-	-
2659710	1489679	1489680	4383924	4383946	SARS-CoV-9b	SARS-CoV-1ab-nsp8ab	ORF9b	nsp8ab	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59636	-	NP_828859	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659711	1489679	1489675	4383924	4383921	SARS-CoV-9b	SARS-CoV-7b	ORF9b	ORF7b	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59636	-	NP_828859	Q7TFA1	-	NP_849175	-	-	-	-	-	-
2659712	-	1489680	4383925	4383946	SARS-CoV-14	SARS-CoV-1ab-nsp8ab	ORF14	nsp8ab	14|ns14|SARS-CoV sars14|ORF14|SARS-CoV ORF14|Y14_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q7TLC7	-	-	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659713	1489680	1489680	4383940	4383944	SARS-CoV-1ab-nsp2ab	SARS-CoV-1ab-nsp6ab	nsp2ab	nsp6ab	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	nsp6|sars1ab|orf1ab|SARS-CoV nsp6ab|SARS-CoV nsp6|SARS-CoV sars1ab|orf1ab-nsp6|orf1ab-nsp6ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P0C6X7	-	NP_828864	-	-	-	-	-	-
2659714	1489680	1489680	4383940	4383946	SARS-CoV-1ab-nsp2ab	SARS-CoV-1ab-nsp8ab	nsp2ab	nsp8ab	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659715	1489680	1489680	4383940	4383937	SARS-CoV-1ab-nsp2ab	SARS-CoV-1a-nsp11a	nsp2ab	nsp11a	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	nsp11|sars1a|orf1a|SARS-CoV nsp11a|SARS-CoV nsp11|SARS-CoV sars1a|orf1a-nsp11|orf1a-nsp11a|pp1a|R1A_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P0C6U8	-	NP_904321	-	-	-	-	-	-
2659716	1489680	1489680	4383940	4383953	SARS-CoV-1ab-nsp2ab	SARS-CoV-1ab-nsp16ab	nsp2ab	nsp16ab	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	nsp16|sars1ab|orf1ab|SARS-CoV nsp16ab|SARS-CoV nsp16|SARS-CoV sars1ab|orf1ab-nsp16|orf1ab-nsp16ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P0C6X7	-	NP_828873	-	-	-	-	-	-
2659717	1489680	1489669	4383940	4383917	SARS-CoV-1ab-nsp2ab	SARS-CoV-3a	nsp2ab	ORF3a	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P59632	-	NP_828852	-	-	-	-	-	-
2659718	1489680	1489680	4383941	4383940	SARS-CoV-1ab-nsp3ab	SARS-CoV-1ab-nsp2ab	nsp3ab	nsp2ab	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	P0C6X7	-	NP_828851	-	-	-	-	-	-
2659719	1489680	1489669	4383941	4383917	SARS-CoV-1ab-nsp3ab	SARS-CoV-3a	nsp3ab	ORF3a	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	P59632	-	NP_828852	-	-	-	-	-	-
2659720	1489680	1489679	4383943	4383924	SARS-CoV-1ab-nsp5ab	SARS-CoV-9b	nsp5ab	ORF9b	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	P59636	-	NP_828859	-	-	-	-	-	-
2659721	1489680	1489680	4383945	4383946	SARS-CoV-1ab-nsp7ab	SARS-CoV-1ab-nsp8ab	nsp7ab	nsp8ab	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828865	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659722	1489680	1489680	4383947	4383946	SARS-CoV-1ab-nsp9ab	SARS-CoV-1ab-nsp8ab	nsp9ab	nsp8ab	nsp9|sars1ab|orf1ab|SARS-CoV nsp9ab|SARS-CoV nsp9|SARS-CoV sars1ab|orf1ab-nsp9|orf1ab-nsp9ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828867	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659723	1489680	1489680	4383949	4383946	SARS-CoV-1ab-nsp12ab	SARS-CoV-1ab-nsp8ab	nsp12ab	nsp8ab	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828869	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659724	1489680	1489680	4383950	4383946	SARS-CoV-1ab-nsp13ab	SARS-CoV-1ab-nsp8ab	nsp13ab	nsp8ab	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828870	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659725	1489680	1489680	4383951	4383946	SARS-CoV-1ab-nsp14ab	SARS-CoV-1ab-nsp8ab	nsp14ab	nsp8ab	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828871	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659726	1489671	1489680	4383914	4383939	SARS-CoV-4	SARS-CoV-1ab-nsp1ab	E	nsp1ab	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	nsp1|sars1ab|orf1ab|SARS-CoV nsp1ab|SARS-CoV nsp1|SARS-CoV sars1ab|orf1ab-nsp1|orf1ab-nsp1ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	P0C6X7	-	NP_828860	-	-	-	-	-	-
2659727	1489671	1489680	4383914	4383946	SARS-CoV-4	SARS-CoV-1ab-nsp8ab	E	nsp8ab	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659728	1489671	1489671	4383914	4383914	SARS-CoV-4	SARS-CoV-4	E	E	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	self-interaction	-	BIOGRID	P59637	-	NP_828854	P59637	-	NP_828854	-	-	-	-	-	-
2659729	1489671	1489675	4383914	4383921	SARS-CoV-4	SARS-CoV-7b	E	ORF7b	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	Q7TFA1	-	NP_849175	-	-	-	-	-	-
2659730	1489673	1489675	4383919	4383921	SARS-CoV-6	SARS-CoV-7b	ORF6	ORF7b	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	Q7TFA1	-	NP_849175	-	-	-	-	-	-
2659731	1489679	1489680	4383924	4383951	SARS-CoV-9b	SARS-CoV-1ab-nsp14ab	ORF9b	nsp14ab	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59636	-	NP_828859	P0C6X7	-	NP_828871	-	-	-	-	-	-
2659732	1489679	1489679	4383924	4383924	SARS-CoV-9b	SARS-CoV-9b	ORF9b	ORF9b	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	self-interaction	-	BIOGRID	P59636	-	NP_828859	P59636	-	NP_828859	-	-	-	-	-	-
2659733	-	1489679	4383925	4383924	SARS-CoV-14	SARS-CoV-9b	ORF14	ORF9b	14|ns14|SARS-CoV sars14|ORF14|SARS-CoV ORF14|Y14_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	Q7TLC7	-	-	P59636	-	NP_828859	-	-	-	-	-	-
2659734	-	-	4383925	4383925	SARS-CoV-14	SARS-CoV-14	ORF14	ORF14	14|ns14|SARS-CoV sars14|ORF14|SARS-CoV ORF14|Y14_CVHSA	14|ns14|SARS-CoV sars14|ORF14|SARS-CoV ORF14|Y14_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	self-interaction	-	BIOGRID	Q7TLC7	-	-	Q7TLC7	-	-	-	-	-	-	-	-
2659735	1489680	1489680	4383940	4383940	SARS-CoV-1ab-nsp2ab	SARS-CoV-1ab-nsp2ab	nsp2ab	nsp2ab	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P0C6X7	-	NP_828851	-	-	-	-	-	-
2659736	1489680	1489680	4383943	4383943	SARS-CoV-1ab-nsp5ab	SARS-CoV-1ab-nsp5ab	nsp5ab	nsp5ab	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	P0C6X7	-	NP_828863	-	-	-	-	-	-
2659737	1489672	1489678	4383913	4383916	SARS-CoV-5	SARS-CoV-9a	M	N	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59596	-	NP_828855	P59595	-	NP_828858	-	-	-	-	-	-
